employee_id,snapshot_date,mood,stress_level,sleep_quality,energy_level,burnout_exhaustion
emp_000504,2026-07-01,0.4125,0.1467,0.3102,0.3804,0.3675
emp_000505,2026-07-01,0.5976,0.2695,0.2364,0.583,0.2663
emp_000506,2026-07-01,0.3349,0.2875,0.3324,0.4933,0.4579
emp_000507,2026-07-01,0.3809,0.3566,0.2321,0.5153,0.5447
emp_000508,2026-07-01,0.6869,0.4251,0.4228,0.6363,0.3651
emp_000509,2026-07-01,0.6882,0.4572,0.209,0.4458,0.3179
emp_000510,2026-07-01,0.5537,0.3814,0.3423,0.3323,0.5694
emp_000511,2026-07-01,0.5708,0.3929,0.5146,0.7094,0.6598
emp_000512,2026-07-01,0.5952,0.2145,0.5374,0.6765,0.3918
emp_000513,2026-07-01,0.2164,0.4172,0.3208,0.5397,0.502
emp_000514,2026-07-01,0.7596,0.2506,0.2399,0.7177,0.2938
emp_000515,2026-07-01,0.5596,0.3957,0.4012,0.407,0.6534
emp_000516,2026-07-01,0.4179,0.5744,0.26,0.3819,0.6202
emp_000517,2026-07-01,0.5518,0.1987,0.1875,0.3633,0.5897
emp_000518,2026-07-01,0.7292,0.1546,0.3221,0.6671,0.3397
emp_000520,2026-07-01,0.5104,0.5689,0.1117,0.5182,0.6778
emp_000521,2026-07-01,0.3978,0.3557,0.3545,0.568,0.5178
emp_000523,2026-07-01,0.5514,0.5715,0.1597,0.3272,0.544
emp_000525,2026-07-01,0.5521,0.3953,0.4305,0.5882,0.5288
emp_000526,2026-07-01,0.6572,0.3048,0.4049,0.4875,0.3747
emp_000527,2026-07-01,0.4877,0.2971,0.3951,0.5908,0.4245
emp_000528,2026-07-01,0.4164,0.3656,0.4526,0.7521,0.5029
emp_000529,2026-07-01,0.6855,0.3756,0.4164,0.454,0.3786
emp_000530,2026-07-01,0.4594,0.5955,0.2072,0.6323,0.4683
emp_000534,2026-07-01,0.4664,0.3579,0.4231,0.5006,0.7316
emp_000535,2026-07-01,0.4659,0.4024,0.3049,0.3903,0.4663
emp_000536,2026-07-01,0.3937,0.3055,0.5336,0.6773,0.3035
emp_000537,2026-07-01,0.5708,0.4934,0.2394,0.3998,0.4674
emp_000539,2026-07-01,0.6315,0.325,0.4329,0.6552,0.284
emp_000540,2026-07-01,0.3983,0.6677,0.2842,0.5102,0.7138
emp_000541,2026-07-01,0.2858,0.7537,0.2154,0.3159,0.4839
emp_000542,2026-07-01,0.5041,0.2079,0.4334,0.7131,0.3587
emp_000543,2026-07-01,0.5928,0.6124,0.4936,0.6087,0.6648
emp_000544,2026-07-01,0.552,0.3543,0.6089,0.5949,0.4257
emp_000545,2026-07-01,0.4889,0.2756,0.4697,0.4665,0.4801
emp_000546,2026-07-01,0.6365,0.2733,0.4681,0.5784,0.5156
emp_000549,2026-07-01,0.7577,0.152,0.4009,0.59,0.5013
emp_000550,2026-07-01,0.6961,0.2754,0.5131,0.4063,0.3208
emp_000551,2026-07-01,0.7372,0.3331,0.485,0.5235,0.4681
emp_000552,2026-07-01,0.652,0.4332,0.5365,0.7164,0.3739
emp_000553,2026-07-01,0.3826,0.2518,0.4417,0.8602,0.686
emp_000554,2026-07-01,0.6249,0.1813,0.2321,0.4419,0.4363
emp_000555,2026-07-01,0.523,0.2674,0.2903,0.371,0.581
emp_000556,2026-07-01,0.4951,0.3781,0.2934,0.5405,0.5231
emp_000557,2026-07-01,0.3841,0.3756,0.5061,0.3777,0.3392
emp_000559,2026-07-01,0.5459,0.5731,0.4588,0.4806,0.5923
emp_000561,2026-07-01,0.5826,0.1487,0.3631,0.6893,0.3539
emp_000563,2026-07-01,0.3505,0.3026,0.1259,0.3478,0.4609
emp_000564,2026-07-01,0.5068,0.4477,0.1574,0.6822,0.4776
emp_000566,2026-07-01,0.6792,0.1892,0.3951,0.5013,0.4923
emp_000567,2026-07-01,0.7037,0.3219,0.2116,0.548,0.5088
emp_000568,2026-07-01,0.5483,0.5615,0.4536,0.4889,0.4308
emp_000569,2026-07-01,0.6461,0.3957,0.2535,0.5058,0.641
emp_000570,2026-07-01,0.4105,0.2089,0.471,0.6157,0.4387
emp_000571,2026-07-01,0.5116,0.4425,0.3921,0.4848,0.4032
emp_000572,2026-07-01,0.7189,0.2979,0.2065,0.4191,0.4342
emp_000573,2026-07-01,0.4937,0.4416,0.504,0.4446,0.4396
emp_000574,2026-07-01,0.4604,0.2237,0.4006,0.6782,0.5144
emp_000575,2026-07-01,0.5522,0.5406,0.2838,0.4632,0.5693
emp_000577,2026-07-01,0.4541,0.6073,0.0993,0.4856,0.5858
emp_000578,2026-07-01,0.3784,0.2936,0.3972,0.6628,0.5211
emp_000579,2026-07-01,0.4621,0.1753,0.2879,0.6562,0.3492
emp_000581,2026-07-01,0.6217,0.4888,0.2116,0.4253,0.3854
emp_000582,2026-07-01,0.4575,0.2996,0.325,0.8293,0.5621
emp_000583,2026-07-01,0.5838,0.2591,0.2121,0.7428,0.3792
emp_000584,2026-07-01,0.8244,0.4888,0.3524,0.4821,0.2827
emp_000585,2026-07-01,0.4354,0.5917,0.5187,0.5484,0.4868
emp_000586,2026-07-01,0.2883,0.5739,0.322,0.5406,0.6325
emp_000590,2026-07-01,0.3944,0.4768,0.115,0.5242,0.5283
emp_000592,2026-07-01,0.0664,0.4966,0.3969,0.5033,0.5152
emp_000593,2026-07-01,0.5297,0.5163,0.4678,0.6233,0.3955
emp_000595,2026-07-01,0.5498,0.2446,0.3527,0.5784,0.4964
emp_000596,2026-07-01,0.5778,0.3163,0.4119,0.5389,0.4621
emp_000597,2026-07-01,0.4893,0.4191,0.3746,0.5393,0.403
emp_000598,2026-07-01,0.5717,0.1265,0.586,0.6578,0.4233
emp_000599,2026-07-01,0.5598,0.3512,0.2163,0.4715,0.2713
emp_000600,2026-07-01,0.447,0.2875,0.3356,0.6462,0.5216
emp_000601,2026-07-01,0.6422,0.5605,0.4115,0.736,0.4458
emp_000602,2026-07-01,0.3493,0.3585,0.4094,0.4995,0.4569
emp_000603,2026-07-01,0.3906,0.1827,0.4551,0.8795,0.2048
emp_000604,2026-07-01,0.3643,0.4838,0.1672,0.2974,0.4589
emp_000605,2026-07-01,0.3755,0.1989,0.3401,0.5702,0.3579
emp_000606,2026-07-01,0.3052,0.3315,0.2969,0.5081,0.5397
emp_000607,2026-07-01,0.4309,0.4689,0.4646,0.4859,0.4209
emp_000608,2026-07-01,0.5024,0.5053,0.3182,0.3906,0.6826
emp_000609,2026-07-01,0.535,0.3638,0.488,0.5984,0.4761
emp_000610,2026-07-01,0.4595,0.3688,0.143,0.3046,0.5212
emp_000611,2026-07-01,0.6594,0.4172,0.1773,0.6241,0.4126
emp_000612,2026-07-01,0.4219,0.0474,0.385,0.4878,0.3982
emp_000613,2026-07-01,0.3241,0.469,0.5739,0.6694,0.5379
emp_000614,2026-07-01,0.5819,0.5132,0.1284,0.7084,0.6016
emp_000615,2026-07-01,0.4799,0.2596,0.3299,0.4375,0.4463
emp_000617,2026-07-01,0.5109,0.3394,0.1635,0.4058,0.412
emp_000618,2026-07-01,0.4846,0.5833,0.3239,0.5306,0.6072
emp_000620,2026-07-01,0.5734,0.3007,0.4606,0.6592,0.3067
emp_000621,2026-07-01,0.7536,0.3311,0.0401,0.4832,0.6841
emp_000623,2026-07-01,0.626,0.4429,0.5298,0.6493,0.5411
emp_000625,2026-07-01,0.5505,0.5497,0.2488,0.5613,0.2876
emp_000626,2026-07-01,0.5292,0.3596,0.452,0.705,0.6459
emp_000627,2026-07-01,0.5232,0.5525,0.2345,0.5063,0.5018
emp_000628,2026-07-01,0.7458,0.3638,0.4523,0.5805,0.4934
emp_000629,2026-07-01,0.5777,0.5395,0.398,0.4809,0.4697
emp_000631,2026-07-01,0.4635,0.5352,0.1089,0.5722,0.4984
emp_000632,2026-07-01,0.6201,0.2229,0.5586,0.5523,0.5744
emp_000633,2026-07-01,0.4437,0.5356,0.1497,0.3812,0.6774
emp_000634,2026-07-01,0.432,0.2953,0.3222,0.3465,0.535
emp_000635,2026-07-01,0.4372,0.3263,0.5162,0.5352,0.5754
emp_000636,2026-07-01,0.5305,0.3717,0.4943,0.6382,0.4784
emp_000637,2026-07-01,0.818,0.2958,0.3468,0.6621,0.6021
emp_000638,2026-07-01,0.555,0.486,0.1701,0.7334,0.3917
emp_000639,2026-07-01,0.5652,0.1362,0.4851,0.5956,0.3716
emp_000641,2026-07-01,0.4833,0.2481,0.3171,0.4564,0.5383
emp_000642,2026-07-01,0.4986,0.4653,0.5474,0.522,0.35
emp_000643,2026-07-01,0.583,0.2172,0.4477,0.5492,0.6448
emp_000644,2026-07-01,0.3726,0.5759,0.0,0.4527,0.512
emp_000646,2026-07-01,0.2851,0.4975,0.5437,0.3778,0.4308
emp_000647,2026-07-01,0.4314,0.4316,0.4661,0.5434,0.4936
emp_000649,2026-07-01,0.5111,0.2671,0.4703,0.8082,0.5802
emp_000650,2026-07-01,0.5609,0.1874,0.1906,0.6227,0.4699
emp_000651,2026-07-01,0.594,0.4871,0.1803,0.3794,0.429
emp_000652,2026-07-01,0.4675,0.3257,0.3193,0.4501,0.6967
emp_000653,2026-07-01,0.7315,0.2308,0.2726,0.4238,0.4161
emp_000654,2026-07-01,0.7326,0.3656,0.3483,0.5406,0.403
emp_000655,2026-07-01,0.4984,0.1093,0.3409,0.6731,0.3641
emp_000656,2026-07-01,0.5601,0.1838,0.0788,0.5049,0.5548
emp_000657,2026-07-01,0.6628,0.2105,0.2408,0.4468,0.3381
emp_000658,2026-07-01,0.5534,0.4386,0.293,0.4563,0.5054
emp_000659,2026-07-01,0.5619,0.333,0.3479,0.543,0.4757
emp_000660,2026-07-01,0.5689,0.3002,0.7172,0.804,0.3661
emp_000661,2026-07-01,0.5948,0.2655,0.343,0.6287,0.5507
emp_000662,2026-07-01,0.5498,0.2288,0.3971,0.3752,0.3895
emp_000664,2026-07-01,0.6132,0.1611,0.123,0.6429,0.5513
emp_000665,2026-07-01,0.5854,0.4254,0.4588,0.6973,0.4698
emp_000666,2026-07-01,0.4142,0.198,0.3222,0.4407,0.4237
emp_000667,2026-07-01,0.4272,0.4851,0.2733,0.5866,0.6502
emp_000669,2026-07-01,0.5427,0.1757,0.605,0.5676,0.6554
emp_000670,2026-07-01,0.2703,0.4462,0.362,0.4752,0.6396
emp_000671,2026-07-01,0.5412,0.3134,0.3425,0.6409,0.4636
emp_000672,2026-07-01,0.51,0.2434,0.4071,0.5635,0.4257
emp_000673,2026-07-01,0.2605,0.3357,0.2701,0.5374,0.6133
emp_000674,2026-07-01,0.3793,0.3753,0.4964,0.6851,0.5902
emp_000678,2026-07-01,0.5813,0.2461,0.1857,0.4669,0.4526
emp_000680,2026-07-01,0.5331,0.4675,0.1449,0.5918,0.5356
emp_000683,2026-07-01,0.7831,0.4988,0.2238,0.3745,0.4643
emp_000684,2026-07-01,0.7089,0.02,0.2375,0.5669,0.3958
emp_000685,2026-07-01,0.6561,0.4177,0.4541,0.5623,0.537
emp_000686,2026-07-01,0.3886,0.3278,0.3214,0.3457,0.705
emp_000687,2026-07-01,0.584,0.4789,0.3253,0.546,0.5542
emp_000690,2026-07-01,0.3772,0.4631,0.3504,0.4222,0.5479
emp_000692,2026-07-01,0.4236,0.4254,0.1608,0.5724,0.517
emp_000693,2026-07-01,0.4777,0.2834,0.252,0.7143,0.264
emp_000695,2026-07-01,0.5279,0.3896,0.3364,0.5466,0.3874
emp_000698,2026-07-01,0.6212,0.3616,0.2293,0.4333,0.3373
emp_000699,2026-07-01,0.4706,0.2002,0.1681,0.56,0.4425
emp_000700,2026-07-01,0.5536,0.3126,0.5073,0.6228,0.5483
emp_000703,2026-07-01,0.5738,0.4996,0.2933,0.5605,0.5774
emp_000704,2026-07-01,0.3856,0.3501,0.5969,0.4301,0.8138
emp_000705,2026-07-01,0.7285,0.3196,0.4493,0.5873,0.5503
emp_000706,2026-07-01,0.49,0.1026,0.4525,0.5845,0.2428
emp_000707,2026-07-01,0.4546,0.4776,0.6088,0.6768,0.5491
emp_000708,2026-07-01,0.5307,0.4659,0.2175,0.4187,0.4955
emp_000709,2026-07-01,0.4778,0.6113,0.4389,0.6661,0.4785
emp_000710,2026-07-01,0.5776,0.0395,0.1871,0.4022,0.1457
emp_000711,2026-07-01,0.3818,0.3089,0.4359,0.5762,0.4311
emp_000712,2026-07-01,0.5668,0.5306,0.2499,0.4398,0.4182
emp_000713,2026-07-01,0.472,0.7531,0.3588,0.5143,0.489
emp_000714,2026-07-01,0.6067,0.2248,0.5108,0.7627,0.5033
emp_000715,2026-07-01,0.5729,0.0471,0.197,0.5568,0.4673
emp_000718,2026-07-01,0.4521,0.4872,0.1932,0.3245,0.5562
emp_000719,2026-07-01,0.4547,0.4062,0.3472,0.4096,0.4343
emp_000720,2026-07-01,0.6792,0.3736,0.2685,0.4885,0.5804
emp_000721,2026-07-01,0.3501,0.5104,0.3971,0.5495,0.4658
emp_000724,2026-07-01,0.4835,0.3312,0.1156,0.6363,0.5382
emp_000726,2026-07-01,0.6481,0.6235,0.3348,0.4978,0.432
emp_000727,2026-07-01,0.7005,0.4061,0.4373,0.5946,0.3934
emp_000728,2026-07-01,0.6044,0.2313,0.3554,0.5839,0.5459
emp_000729,2026-07-01,0.5845,0.5749,0.2913,0.442,0.7168
emp_000730,2026-07-01,0.5245,0.3309,0.5369,0.5711,0.5615
emp_000731,2026-07-01,0.7269,0.4654,0.5048,0.5452,0.6821
emp_000732,2026-07-01,0.4983,0.183,0.8306,0.7678,0.5227
emp_000734,2026-07-01,0.5935,0.3694,0.2023,0.4885,0.5159
emp_000735,2026-07-01,0.4598,0.3124,0.3285,0.5181,0.5438
emp_000736,2026-07-01,0.535,0.4907,0.4254,0.502,0.595
emp_000737,2026-07-01,0.4149,0.4515,0.4458,0.6077,0.4322
emp_000738,2026-07-01,0.4776,0.4417,0.4384,0.4705,0.5135
emp_000739,2026-07-01,0.5958,0.3783,0.5166,0.6731,0.3714
emp_000741,2026-07-01,0.4853,0.4068,0.4078,0.4259,0.541
emp_000742,2026-07-01,0.4515,0.5564,0.4645,0.6218,0.6017
emp_000743,2026-07-01,0.5111,0.157,0.4621,0.4806,0.5508
emp_000744,2026-07-01,0.6125,0.6659,0.3548,0.5941,0.3184
emp_000746,2026-07-01,0.6015,0.3977,0.5479,0.6984,0.5663
emp_000747,2026-07-01,0.5236,0.4056,0.2673,0.4547,0.3965
emp_000748,2026-07-01,0.4008,0.7312,0.3346,0.6465,0.5798
emp_000749,2026-07-01,0.6318,0.3663,0.4682,0.5322,0.6504
emp_000750,2026-07-01,0.4414,0.5341,0.3464,0.5782,0.5543
emp_000751,2026-07-01,0.4728,0.1964,0.4075,0.6617,0.4093
emp_000753,2026-07-01,0.3428,0.4046,0.5573,0.6543,0.4843
emp_000754,2026-07-01,0.2345,0.1343,0.2387,0.4178,0.3816
emp_000756,2026-07-01,0.703,0.379,0.2493,0.7422,0.4246
emp_000758,2026-07-01,0.5593,0.4805,0.3469,0.7215,0.6255
emp_000759,2026-07-01,0.5107,0.3812,0.3746,0.6652,0.6411
emp_000760,2026-07-01,0.6257,0.3579,0.5295,0.7973,0.3257
emp_000762,2026-07-01,0.8173,0.4337,0.5117,0.4579,0.5871
emp_000763,2026-07-01,0.4191,0.4582,0.4087,0.5237,0.554
emp_000764,2026-07-01,0.6179,0.4374,0.469,0.4831,0.4064
emp_000765,2026-07-01,0.5334,0.389,0.4085,0.6508,0.3272
emp_000766,2026-07-01,0.6974,0.4829,0.2877,0.5564,0.3581
emp_000768,2026-07-01,0.3079,0.2666,0.2985,0.6326,0.7696
emp_000769,2026-07-01,0.6659,0.1734,0.5052,0.5841,0.506
emp_000770,2026-07-01,0.3943,0.4743,0.358,0.536,0.4623
emp_000771,2026-07-01,0.5921,0.3484,0.4202,0.4685,0.2928
emp_000772,2026-07-01,0.5846,0.2396,0.4632,0.6047,0.4042
emp_000773,2026-07-01,0.3501,0.4015,0.4909,0.5459,0.6157
emp_000774,2026-07-01,0.5098,0.1154,0.4573,0.5429,0.3784
emp_000775,2026-07-01,0.6419,0.2233,0.5029,0.4947,0.5272
emp_000776,2026-07-01,0.4897,0.6308,0.2702,0.5312,0.5459
emp_000778,2026-07-01,0.6129,0.3111,0.3924,0.5366,0.3249
emp_000779,2026-07-01,0.691,0.4021,0.4595,0.6511,0.6465
emp_000781,2026-07-01,0.6733,0.4135,0.2616,0.573,0.5073
emp_000782,2026-07-01,0.4985,0.3139,0.0136,0.5845,0.5253
emp_000783,2026-07-01,0.5106,0.296,0.4384,0.7243,0.4133
emp_000784,2026-07-01,0.5436,0.3851,0.3197,0.4957,0.5791
emp_000785,2026-07-01,0.4426,0.3026,0.2701,0.6262,0.494
emp_000786,2026-07-01,0.4861,0.1268,0.4212,0.7462,0.4331
emp_000787,2026-07-01,0.6851,0.2628,0.4355,0.7567,0.5975
emp_000788,2026-07-01,0.5124,0.2994,0.2821,0.4669,0.3916
emp_000789,2026-07-01,0.4969,0.508,0.2583,0.5473,0.5378
emp_000791,2026-07-01,0.6296,0.0698,0.1598,0.5075,0.3096
emp_000792,2026-07-01,0.5483,0.232,0.3356,0.5317,0.4564
emp_000794,2026-07-01,0.6436,0.0321,0.5826,0.8927,0.5964
emp_000795,2026-07-01,0.4382,0.6505,0.0523,0.5481,0.4852
emp_000796,2026-07-01,0.4531,0.424,0.3582,0.5681,0.3854
emp_000797,2026-07-01,0.6138,0.2999,0.294,0.5766,0.5594
emp_000800,2026-07-01,0.695,0.2827,0.3838,0.48,0.553
emp_000802,2026-07-01,0.4807,0.5587,0.47,0.4714,0.4522
emp_000803,2026-07-01,0.4712,0.422,0.2528,0.6396,0.5602
emp_000804,2026-07-01,0.4238,0.3671,0.2917,0.4964,0.3496
emp_000805,2026-07-01,0.4831,0.4181,0.1761,0.4518,0.5755
emp_000806,2026-07-01,0.4152,0.5652,0.2955,0.3249,0.4974
emp_000807,2026-07-01,0.4454,0.5526,0.3487,0.4121,0.7506
emp_000808,2026-07-01,0.5654,0.3864,0.4793,0.6374,0.4072
emp_000810,2026-07-01,0.5036,0.3701,0.1252,0.3956,0.2827
emp_000811,2026-07-01,0.5317,0.0561,0.5346,0.5615,0.3954
emp_000812,2026-07-01,0.6833,0.3207,0.5878,0.6201,0.377
emp_000814,2026-07-01,0.3991,0.3033,0.1494,0.4889,0.4718
emp_000816,2026-07-01,0.6315,0.43,0.3271,0.551,0.3937
emp_000817,2026-07-01,0.553,0.3411,0.4103,0.5248,0.3238
emp_000819,2026-07-01,0.7179,0.3134,0.1584,0.5979,0.3787
emp_000820,2026-07-01,0.5986,0.3019,0.1643,0.5332,0.5646
emp_000821,2026-07-01,0.416,0.1597,0.4655,0.5093,0.2847
emp_000823,2026-07-01,0.3626,0.3253,0.2815,0.5864,0.5451
emp_000824,2026-07-01,0.3873,0.37,0.3518,0.6661,0.4749
emp_000825,2026-07-01,0.5882,0.3155,0.2561,0.4759,0.429
emp_000826,2026-07-01,0.4178,0.3764,0.4117,0.5362,0.3635
emp_000828,2026-07-01,0.4766,0.3956,0.5091,0.5595,0.5684
emp_000831,2026-07-01,0.5608,0.3529,0.2162,0.5261,0.5338
emp_000832,2026-07-01,0.7401,0.4495,0.308,0.5501,0.5694
emp_000834,2026-07-01,0.6673,0.2138,0.338,0.6154,0.3591
emp_000835,2026-07-01,0.6529,0.1962,0.3262,0.5735,0.4567
emp_000837,2026-07-01,0.669,0.4047,0.6189,0.4894,0.5649
emp_000839,2026-07-01,0.6051,0.1723,0.1556,0.4667,0.5167
emp_000840,2026-07-01,0.7239,0.2311,0.2083,0.4214,0.2102
emp_000841,2026-07-01,0.6058,0.3467,0.4752,0.6798,0.6007
emp_000843,2026-07-01,0.3409,0.0742,0.4306,0.6102,0.3324
emp_000845,2026-07-01,0.5173,0.4805,0.4983,0.4671,0.3315
emp_000846,2026-07-01,0.4807,0.1902,0.3457,0.528,0.3527
emp_000847,2026-07-01,0.5446,0.3735,0.2918,0.5206,0.4635
emp_000848,2026-07-01,0.5965,0.2793,0.6211,0.4628,0.4316
emp_000849,2026-07-01,0.6708,0.3818,0.4502,0.5122,0.4621
emp_000851,2026-07-01,0.5655,0.389,0.4631,0.4145,0.5912
emp_000852,2026-07-01,0.4879,0.1803,0.3605,0.4853,0.4679
emp_000853,2026-07-01,0.5797,0.0772,0.2549,0.5567,0.6591
emp_000855,2026-07-01,0.4548,0.1688,0.5603,0.6067,0.3461
emp_000856,2026-07-01,0.4499,0.2147,0.6112,0.7616,0.4428
emp_000857,2026-07-01,0.5218,0.7234,0.2994,0.4532,0.6655
emp_000858,2026-07-01,0.433,0.5517,0.2632,0.4435,0.5263
emp_000859,2026-07-01,0.6196,0.4134,0.3601,0.3811,0.4427
emp_000861,2026-07-01,0.6558,0.3101,0.5233,0.6148,0.3927
emp_000863,2026-07-01,0.3519,0.4721,0.2598,0.3869,0.5067
emp_000864,2026-07-01,0.7739,0.1727,0.2736,0.4835,0.4684
emp_000868,2026-07-01,0.3841,0.0883,0.4016,0.6257,0.4963
emp_000869,2026-07-01,0.2986,0.3805,0.4557,0.4601,0.3008
emp_000871,2026-07-01,0.6453,0.4244,0.2973,0.632,0.4503
emp_000873,2026-07-01,0.3975,0.1871,0.4352,0.4684,0.5846
emp_000874,2026-07-01,0.5129,0.3161,0.1817,0.5227,0.5902
emp_000875,2026-07-01,0.5765,0.5515,0.5148,0.6216,0.3873
emp_000876,2026-07-01,0.3864,0.4355,0.4337,0.5722,0.5633
emp_000878,2026-07-01,0.5469,0.2793,0.5363,0.4924,0.502
emp_000880,2026-07-01,0.5528,0.4735,0.1929,0.622,0.6397
emp_000884,2026-07-01,0.5947,0.2459,0.3805,0.7239,0.5658
emp_000887,2026-07-01,0.398,0.3874,0.2775,0.572,0.5466
emp_000889,2026-07-01,0.6443,0.5687,0.5123,0.5649,0.368
emp_000891,2026-07-01,0.5282,0.1218,0.352,0.6037,0.5942
emp_000892,2026-07-01,0.7208,0.2425,0.3427,0.6429,0.3359
emp_000893,2026-07-01,0.3628,0.4549,0.3542,0.4584,0.5471
emp_000894,2026-07-01,0.5517,0.4829,0.3153,0.5844,0.3939
emp_000895,2026-07-01,0.5447,0.3209,0.2622,0.6571,0.4756
emp_000896,2026-07-01,0.3933,0.4309,0.2307,0.5674,0.4021
emp_000897,2026-07-01,0.5225,0.4846,0.4779,0.53,0.4273
emp_000898,2026-07-01,0.4728,0.2846,0.2605,0.569,0.6786
emp_000900,2026-07-01,0.7262,0.3003,0.497,0.4755,0.4497
emp_000901,2026-07-01,0.5765,0.3885,0.3027,0.469,0.4592
emp_000902,2026-07-01,0.5065,0.4903,0.3326,0.6582,0.3892
emp_000903,2026-07-01,0.4331,0.5707,0.3775,0.5359,0.6022
emp_000904,2026-07-01,0.6999,0.3302,0.3888,0.3314,0.4545
emp_000905,2026-07-01,0.3713,0.5054,0.2313,0.5711,0.4357
emp_000908,2026-07-01,0.4302,0.2806,0.3443,0.4762,0.5109
emp_000909,2026-07-01,0.615,0.315,0.4182,0.4737,0.5132
emp_000910,2026-07-01,0.3133,0.2924,0.4708,0.8604,0.4561
emp_000911,2026-07-01,0.4122,0.2255,0.4151,0.4239,0.503
emp_000912,2026-07-01,0.4395,0.2957,0.5887,0.5086,0.5871
emp_000914,2026-07-01,0.5994,0.3862,0.3804,0.4947,0.4482
emp_000915,2026-07-01,0.4826,0.4077,0.4883,0.6909,0.6084
emp_000916,2026-07-01,0.4336,0.7281,0.1812,0.6,0.6299
emp_000917,2026-07-01,0.5556,0.2635,0.5669,0.5536,0.3719
emp_000918,2026-07-01,0.4866,0.448,0.4999,0.5935,0.5193
emp_000919,2026-07-01,0.7747,0.0955,0.3914,0.6452,0.321
emp_000921,2026-07-01,0.4523,0.6221,0.3165,0.5219,0.6857
emp_000922,2026-07-01,0.6186,0.3907,0.5799,0.7411,0.5046
emp_000923,2026-07-01,0.5295,0.0,0.3088,0.5312,0.6087
emp_000924,2026-07-01,0.5328,0.479,0.0506,0.3129,0.639
emp_000925,2026-07-01,0.1748,0.3225,0.4371,0.4553,0.4349
emp_000927,2026-07-01,0.589,0.4771,0.1907,0.3351,0.4837
emp_000928,2026-07-01,0.3677,0.1592,0.2614,0.4409,0.5284
emp_000929,2026-07-01,0.4842,0.2256,0.8058,0.7031,0.5411
emp_000930,2026-07-01,0.6733,0.3381,0.2846,0.3268,0.4275
emp_000931,2026-07-01,0.7238,0.7071,0.4382,0.4561,0.4138
emp_000932,2026-07-01,0.5037,0.3609,0.2654,0.3343,0.5412
emp_000933,2026-07-01,0.6053,0.4062,0.0385,0.3609,0.4067
emp_000934,2026-07-01,0.6755,0.5272,0.5717,0.7039,0.4931
emp_000937,2026-07-01,0.7763,0.4428,0.3714,0.5399,0.3953
emp_000939,2026-07-01,0.5581,0.4083,0.224,0.5714,0.3848
emp_000941,2026-07-01,0.4572,0.2974,0.2631,0.4685,0.4844
emp_000944,2026-07-01,0.5514,0.4405,0.2134,0.3398,0.3848
emp_000945,2026-07-01,0.4737,0.1719,0.2266,0.3123,0.3472
emp_000946,2026-07-01,0.5345,0.1942,0.2879,0.4986,0.3592
emp_000947,2026-07-01,0.5044,0.7155,0.232,0.4332,0.6954
emp_000948,2026-07-01,0.7426,0.2942,0.4037,0.5028,0.5129
emp_000949,2026-07-01,0.4959,0.4869,0.113,0.5496,0.4933
emp_000950,2026-07-01,0.4783,0.2275,0.2228,0.3503,0.4446
emp_000951,2026-07-01,0.7326,0.2331,0.444,0.3969,0.4694
emp_000953,2026-07-01,0.3214,0.7024,0.2122,0.4773,0.7424
emp_000955,2026-07-01,0.5237,0.5913,0.323,0.5812,0.5129
emp_000956,2026-07-01,0.4303,0.4956,0.4008,0.5423,0.4857
emp_000957,2026-07-01,0.5136,0.2746,0.4545,0.5138,0.5387
emp_000958,2026-07-01,0.3925,0.4565,0.3516,0.6496,0.3956
emp_000959,2026-07-01,0.482,0.1964,0.345,0.6221,0.4676
emp_000960,2026-07-01,0.5236,0.3584,0.3405,0.7171,0.4295
emp_000962,2026-07-01,0.6159,0.4544,0.1647,0.3821,0.6851
emp_000963,2026-07-01,0.5019,0.4013,0.6171,0.6,0.3418
emp_000964,2026-07-01,0.5032,0.3549,0.3231,0.4695,0.5096
emp_000965,2026-07-01,0.7575,0.2543,0.2345,0.5073,0.4163
emp_000967,2026-07-01,0.4536,0.5729,0.2021,0.6136,0.5037
emp_000968,2026-07-01,0.7075,0.2243,0.4534,0.6995,0.3439
emp_000971,2026-07-01,0.4998,0.3908,0.4985,0.5798,0.3666
emp_000972,2026-07-01,0.5165,0.3277,0.226,0.4807,0.3335
emp_000973,2026-07-01,0.5554,0.2156,0.5878,0.4483,0.3995
emp_000974,2026-07-01,0.6634,0.1968,0.2172,0.2806,0.3628
emp_000975,2026-07-01,0.5498,0.271,0.0008,0.3974,0.683
emp_000976,2026-07-01,0.5749,0.4077,0.3739,0.6016,0.5925
emp_000977,2026-07-01,0.5412,0.3889,0.4269,0.6014,0.4579
emp_000979,2026-07-01,0.6177,0.3247,0.4636,0.5136,0.425
emp_000980,2026-07-01,0.5118,0.3361,0.5061,0.6428,0.3199
emp_000982,2026-07-01,0.5643,0.0981,0.4737,0.556,0.2984
emp_000983,2026-07-01,0.6806,0.2949,0.3374,0.4999,0.5332
emp_000985,2026-07-01,0.4983,0.5749,0.1203,0.4097,0.5686
emp_000986,2026-07-01,0.5463,0.4003,0.2505,0.5144,0.5577
emp_000987,2026-07-01,0.39,0.3737,0.5593,0.7314,0.6023
emp_000988,2026-07-01,0.5381,0.5924,0.2754,0.5128,0.6111
emp_000989,2026-07-01,0.4692,0.4513,0.2656,0.499,0.4436
emp_000990,2026-07-01,0.4976,0.318,0.4825,0.5761,0.4073
